sex,init_bmi,chng_bmi,age,n_microbiol,pancreatic_enzyme_suppl,lag_fev,lag_bmi,pred,lower,upper,ageg,vary,weight_cat
F,14.2,18.7,10,14.521808818119705,TRUE,70,32.9,16.70534196420399,11.377369904129395,22.03331402427858,Child,Change in BMI,Underweight
F,14.2,18.8,10,14.521808818119705,TRUE,70,33,16.647517504822396,11.270691038986179,22.024343970658613,Child,Change in BMI,Underweight
F,14.2,18.900000000000002,10,14.521808818119705,TRUE,70,33.1,16.588975520522418,11.162994103377972,22.014956937666863,Child,Change in BMI,Underweight
F,14.2,19,10,14.521808818119705,TRUE,70,33.2,16.529726218004182,11.05427946429192,22.005172971716444,Child,Change in BMI,Underweight
F,14.2,19.1,10,14.521808818119705,TRUE,70,33.3,16.469779715103815,10.944547239918677,21.995012190288953,Child,Change in BMI,Underweight
F,14.2,19.200000000000003,10,14.521808818119705,TRUE,70,33.400000000000006,16.40914604079334,10.833797305081385,21.984494776505294,Child,Change in BMI,Underweight
F,14.2,19.3,10,14.521808818119705,TRUE,70,33.5,16.347835135180716,10.72202929681587,21.973640973545564,Child,Change in BMI,Underweight
F,14.2,19.400000000000002,10,14.521808818119705,TRUE,70,33.6,16.285856849509845,10.609242620098154,21.962471078921535,Child,Change in BMI,Underweight
F,14.2,19.5,10,14.521808818119705,TRUE,70,33.7,16.223220946160563,10.495436453715179,21.951005438605947,Child,Change in BMI,Underweight
F,14.2,19.6,10,14.521808818119705,TRUE,70,33.8,16.159937098648665,10.380609756274081,21.939264441023248,Child,Change in BMI,Underweight
F,14.2,19.700000000000003,10,14.521808818119705,TRUE,70,33.900000000000006,16.096014891625842,10.264761272344842,21.927268510906842,Child,Change in BMI,Underweight
F,14.2,19.8,10,14.521808818119705,TRUE,70,34,16.03146382087974,10.147889538731082,21.915038103028397,Child,Change in BMI,Underweight
F,14.2,19.900000000000002,10,14.521808818119705,TRUE,70,34.1,15.96629329333396,10.029992890862793,21.902593695805127,Child,Change in BMI,Underweight
F,14.2,20,10,14.521808818119705,TRUE,70,34.2,15.900512627048014,9.911069469304822,21.889955784791205,Child,Change in BMI,Underweight
F,18.5,0,10,14.521808818119705,TRUE,70,18.5,3.8049308539535738,3.4549700343801626,4.154891673526985,Child,Change in BMI,Healthy weight
F,18.5,0.1,10,14.521808818119705,TRUE,70,18.6,4.043566389150551,3.6967239578274347,4.3904088204736675,Child,Change in BMI,Healthy weight
F,18.5,0.2,10,14.521808818119705,TRUE,70,18.7,4.2795802207315425,3.935393030220123,4.623767411242962,Child,Change in BMI,Healthy weight
F,18.5,0.30000000000000004,10,14.521808818119705,TRUE,70,18.8,4.5130371694405635,4.170923794306047,4.85515054457508,Child,Change in BMI,Healthy weight
F,18.5,0.4,10,14.521808818119705,TRUE,70,18.9,4.743982455269939,4.403266360608334,5.084698549931544,Child,Change in BMI,Healthy weight
F,18.5,0.5,10,14.521808818119705,TRUE,70,19,4.97244169746042,4.632375975361556,5.312507419559284,Child,Change in BMI,Healthy weight
F,18.5,0.6000000000000001,10,14.521808818119705,TRUE,70,19.1,5.198420914501093,4.85821303174007,5.538628797262116,Child,Change in BMI,Healthy weight
F,18.5,0.7000000000000001,10,14.521808818119705,TRUE,70,19.2,5.421906524129451,5.080741669053634,5.763071379205268,Child,Change in BMI,Healthy weight
F,18.5,0.8,10,14.521808818119705,TRUE,70,19.3,5.642865343331336,5.299927206816358,5.9858034798463144,Child,Change in BMI,Healthy weight
F,18.5,0.9,10,14.521808818119705,TRUE,70,19.4,5.861244588340982,5.515732748505997,6.206756428175968,Child,Change in BMI,Healthy weight
F,18.5,1,10,14.521808818119705,TRUE,70,19.5,6.076971874640979,5.728115337148031,6.425828412133926,Child,Change in BMI,Healthy weight
F,18.5,1.1,10,14.521808818119705,TRUE,70,19.6,6.289955216962305,5.937022038902657,6.642888395021953,Child,Change in BMI,Healthy weight
F,18.5,1.2000000000000002,10,14.521808818119705,TRUE,70,19.7,6.500083029284298,6.142386274421717,6.857779784146879,Child,Change in BMI,Healthy weight
F,18.5,1.3,10,14.521808818119705,TRUE,70,19.8,6.7072241317191095,6.344124633185258,7.070323630252961,Child,Change in BMI,Healthy weight
F,18.5,1.4000000000000001,10,14.521808818119705,TRUE,70,19.9,6.911265035260154,6.5421750785384605,7.280354991981848,Child,Change in BMI,Healthy weight
F,18.5,1.5,10,14.521808818119705,TRUE,70,20,7.112204098001775,6.736594735475472,7.487813460528078,Child,Change in BMI,Healthy weight
F,18.5,1.6,10,14.521808818119705,TRUE,70,20.1,7.310064123125153,6.927458489986332,7.6926697562639745,Child,Change in BMI,Healthy weight
F,18.5,1.7000000000000002,10,14.521808818119705,TRUE,70,20.2,7.5048678249474365,7.114831956015875,7.894903693878998,Child,Change in BMI,Healthy weight
F,18.5,1.8,10,14.521808818119705,TRUE,70,20.3,7.696637828921689,7.29877214492949,8.094503512913887,Child,Change in BMI,Healthy weight
F,18.5,1.9000000000000001,10,14.521808818119705,TRUE,70,20.4,7.885396671636904,7.4793282292358265,8.291465114037983,Child,Change in BMI,Healthy weight
F,18.5,2,10,14.521808818119705,TRUE,70,20.5,8.07116680081805,7.6565423488227315,8.48579125281337,Child,Change in BMI,Healthy weight
F,18.5,2.1,10,14.521808818119705,TRUE,70,20.6,8.25397057532598,7.830450422348614,8.677490728303345,Child,Change in BMI,Healthy weight
F,18.5,2.2,10,14.521808818119705,TRUE,70,20.7,8.433830265157537,8.00108293816403,8.866577592151044,Child,Change in BMI,Healthy weight
F,18.5,2.3000000000000003,10,14.521808818119705,TRUE,70,20.8,8.610768051445437,8.168465708177624,9.053070394713249,Child,Change in BMI,Healthy weight
F,18.5,2.4000000000000004,10,14.521808818119705,TRUE,70,20.9,8.784806026458396,8.33262057472391,9.236991478192882,Child,Change in BMI,Healthy weight
F,18.5,2.5,10,14.521808818119705,TRUE,70,21,8.955966193601016,8.49356606516379,9.418366322038242,Child,Change in BMI,Healthy weight
F,18.5,2.6,10,14.521808818119705,TRUE,70,21.1,9.124270467413876,8.651317992102484,9.597222942725267,Child,Change in BMI,Healthy weight
F,18.5,2.7,10,14.521808818119705,TRUE,70,21.2,9.28974067357345,8.805889999141499,9.7735913480054,Child,Change in BMI,Healthy weight
F,18.5,2.8000000000000003,10,14.521808818119705,TRUE,70,21.3,9.4523985488921909,8.957294053328388,9.947503044455994,Child,Change in BMI,Healthy weight
F,18.5,2.9000000000000004,10,14.521808818119705,TRUE,70,21.4,9.612265741318453,9.105540886186716,10.118990596450189,Child,Change in BMI,Healthy weight
F,18.5,3,10,14.521808818119705,TRUE,70,21.5,9.769363809936547,9.250640385595252,10.28808723427784,Child,Change in BMI,Healthy weight
F,18.5,3.1,10,14.521808818119705,TRUE,70,21.6,9.923714224966709,9.39260194097415,10.454826508959268,Child,Change in BMI,Healthy weight
F,18.5,3.2,10,14.521808818119705,TRUE,70,21.7,10.075338367765125,9.531434744321263,10.619241991208987,Child,Change in BMI,Healthy weight
F,18.5,3.3000000000000003,10,14.521808818119705,TRUE,70,21.8,10.224257530823897,9.667148049679938,10.781367011967856,Child,Change in BMI,Healthy weight
F,18.5,3.4000000000000004,10,14.521808818119705,TRUE,70,21.9,10.370492917771077,9.799751393644407,10.941234441897748,Child,Change in BMI,Healthy weight
F,18.5,3.5,10,14.521808818119705,TRUE,70,22,10.514065643370659,9.929254779534507,11.09887650720681,Child,Change in BMI,Healthy weight
F,18.5,3.6,10,14.521808818119705,TRUE,70,22.1,10.654996733522553,10.055668827901698,11.254324639143409,Child,Change in BMI,Healthy weight
F,18.5,3.7,10,14.521808818119705,TRUE,70,22.2,10.793307125262624,10.179004896059382,11.407609354465865,Child,Change in BMI,Healthy weight
F,18.5,3.8000000000000003,10,14.521808818119705,TRUE,70,22.3,10.929017666762665,10.29927516935491,11.558760164170419,Child,Change in BMI,Healthy weight
F,18.5,3.9000000000000004,10,14.521808818119705,TRUE,70,22.4,11.062149117330407,10.41649272691118,11.707805507749633,Child,Change in BMI,Healthy weight
F,18.5,4,10,14.521808818119705,TRUE,70,22.5,11.192722147409508,10.530671584554323,11.854772710264694,Child,Change in BMI,Healthy weight
F,18.5,4.1000000000000005,10,14.521808818119705,TRUE,70,22.6,11.320757338579588,10.641826717606229,11.999687959552947,Child,Change in BMI,Healthy weight
F,18.5,4.2,10,14.521808818119705,TRUE,70,22.7,11.446275183556173,10.749974066152864,12.142576300959481,Child,Change in BMI,Healthy weight
F,18.5,4.3,10,14.521808818119705,TRUE,70,22.8,11.56929608619074,10.855130525302087,12.283461647079392,Child,Change in BMI,Healthy weight
F,18.5,4.4,10,14.521808818119705,TRUE,70,22.9,11.689840361470702,10.957313922818507,12.422366800122898,Child,Change in BMI,Healthy weight
F,18.5,4.5,10,14.521808818119705,TRUE,70,23,11.807928235519409,11.056542986372477,12.55931348466634,Child,Change in BMI,Healthy weight
F,18.5,4.6000000000000005,10,14.521808818119705,TRUE,70,23.1,11.923579845596143,11.152837302469825,12.69432238872246,Child,Change in BMI,Healthy weight
F,18.5,4.7,10,14.521808818119705,TRUE,70,23.2,12.036815240096127,11.246217268943875,12.827413211248379,Child,Change in BMI,Healthy weight
F,18.5,4.800000000000001,10,14.521808818119705,TRUE,70,23.3,12.147654378550508,11.336704042697871,12.958604714403144,Child,Change in BMI,Healthy weight
F,18.5,4.9,10,14.521808818119705,TRUE,70,23.4,12.2561171316264,11.424319484189404,13.087914779063397,Child,Change in BMI,Healthy weight
F,18.5,5,10,14.521808818119705,TRUE,70,23.5,12.362223281126806,11.509086099953597,13.215360462300014,Child,Change in BMI,Healthy weight
F,18.5,5.1000000000000005,10,14.521808818119705,TRUE,70,23.6,12.465992519990703,11.591026984274357,13.340958055707048,Child,Change in BMI,Healthy weight
F,18.5,5.2,10,14.521808818119705,TRUE,70,23.7,12.567444452292992,11.670165760934145,13.46472314365184,Child,Change in BMI,Healthy weight
F,18.5,5.300000000000001,10,14.521808818119705,TRUE,70,23.8,12.666598593244519,11.746526525807953,13.586670660681085,Child,Change in BMI,Healthy weight
F,18.5,5.4,10,14.521808818119705,TRUE,70,23.9,12.763474369192043,11.820133790915815,13.70681494746827,Child,Change in BMI,Healthy weight
F,18.5,5.5,10,14.521808818119705,TRUE,70,24,12.858091117618276,11.891012430412987,13.825169804823565,Child,Change in BMI,Healthy weight
F,18.5,5.6000000000000005,10,14.521808818119705,TRUE,70,24.1,12.950468087141882,11.959187628877265,13.941748545406499,Child,Change in BMI,Healthy weight
F,18.5,5.7,10,14.521808818119705,TRUE,70,24.2,13.040624437517417,12.024684832149113,14.056564042885721,Child,Change in BMI,Healthy weight
F,18.5,5.800000000000001,10,14.521808818119705,TRUE,70,24.3,13.128579239635425,12.087529700891844,14.169628778379005,Child,Change in BMI,Healthy weight
F,18.5,5.9,10,14.521808818119705,TRUE,70,24.4,13.21435147552234,12.147748066964034,14.280954884080646,Child,Change in BMI,Healthy weight
F,18.5,6,10,14.521808818119705,TRUE,70,24.5,13.29796003834057,12.205365892635482,14.390554184045657,Child,Change in BMI,Healthy weight
F,18.5,6.1000000000000005,10,14.521808818119705,TRUE,70,24.6,13.379423732388435,12.260409232627655,14.498438232149216,Child,Change in BMI,Healthy weight
F,18.5,6.2,10,14.521808818119705,TRUE,70,24.7,13.458761273100194,12.31290419892063,14.604618347279757,Child,Change in BMI,Healthy weight
F,18.5,6.300000000000001,10,14.521808818119705,TRUE,70,24.8,13.535991287046057,12.36287692823805,14.709105645854065,Child,Change in BMI,Healthy weight
F,18.5,6.4,10,14.521808818119705,TRUE,70,24.9,13.611132311932153,12.410353552099073,14.811911071765232,Child,Change in BMI,Healthy weight
F,18.5,6.5,10,14.521808818119705,TRUE,70,25,13.684202796600552,12.455360169310685,14.913045423890418,Child,Change in BMI,Healthy weight
F,18.5,6.6000000000000005,10,14.521808818119705,TRUE,70,25.1,13.75522110102927,12.497922820763117,15.012519381295425,Child,Change in BMI,Healthy weight
F,18.5,6.7,10,14.521808818119705,TRUE,70,25.2,13.824205496332258,12.538067466385456,15.11034352627906,Child,Change in BMI,Healthy weight
F,18.5,6.800000000000001,10,14.521808818119705,TRUE,70,25.3,13.891174164759368,12.575819964116281,15.206528365402455,Child,Change in BMI,Healthy weight
F,18.5,6.9,10,14.521808818119705,TRUE,70,25.4,13.95614519969645,12.611206050745157,15.301084348647745,Child,Change in BMI,Healthy weight
F,18.5,7,10,14.521808818119705,TRUE,70,25.5,14.019136605665238,12.644251324483157,15.39402188684732,Child,Change in BMI,Healthy weight
F,18.5,7.1000000000000005,10,14.521808818119705,TRUE,70,25.6,14.080166298323439,12.67498122912621,15.485351367520668,Child,Change in BMI,Healthy weight
F,18.5,7.2,10,14.521808818119705,TRUE,70,25.7,14.139252104464662,12.703421039679963,15.57508316924936,Child,Change in BMI,Healthy weight
F,18.5,7.300000000000001,10,14.521808818119705,TRUE,70,25.8,14.196411762018478,12.729595849322417,15.66322767471454,Child,Change in BMI,Healthy weight
F,18.5,7.4,10,14.521808818119705,TRUE,70,25.9,14.251662920050375,12.753530557587274,15.749795282513476,Child,Change in BMI,Healthy weight
F,18.5,7.5,10,14.521808818119705,TRUE,70,26,14.305023138761799,12.77524985965888,15.834796417864718,Child,Change in BMI,Healthy weight
F,18.5,7.6000000000000005,10,14.521808818119705,TRUE,70,26.1,14.35650988949012,12.794778236677008,15.918241542303232,Child,Change in BMI,Healthy weight
F,18.5,7.7,10,14.521808818119705,TRUE,70,26.2,14.406140554708642,12.812139946957503,16.000141162459784,Child,Change in BMI,Healthy weight
F,18.5,7.800000000000001,10,14.521808818119705,TRUE,70,26.3,14.453932428026613,12.827359018042092,16.080505838011135,Child,Change in BMI,Healthy weight
F,18.5,7.9,10,14.521808818119705,TRUE,70,26.4,14.499902714189197,12.84045923949777,16.159346188880626,Child,Change in BMI,Healthy weight
F,18.5,8,10,14.521808818119705,TRUE,70,26.5,14.54406852907753,12.8514641563931,16.23667290176196,Child,Change in BMI,Healthy weight
F,18.5,8.1,10,14.521808818119705,TRUE,70,26.6,14.586446899708651,12.860397063384907,16.312496736032394,Child,Change in BMI,Healthy weight
F,18.5,8.200000000000001,10,14.521808818119705,TRUE,70,26.700000000000003,14.627054764235558,12.867280999355312,16.386828529115803,Child,Change in BMI,Healthy weight
F,18.5,8.3,10,14.521808818119705,TRUE,70,26.8,14.665908971947163,12.872138742544246,16.45967920135008,Child,Change in BMI,Healthy weight
F,18.5,8.4,10,14.521808818119705,TRUE,70,26.9,14.703026283268347,12.874992806128187,16.531059760408507,Child,Change in BMI,Healthy weight
F,18.5,8.5,10,14.521808818119705,TRUE,70,27,14.73842336975988,12.875865434200405,16.600981305319355,Child,Change in BMI,Healthy weight
F,18.5,8.6,10,14.521808818119705,TRUE,70,27.1,14.772116814118519,12.87477859811284,16.669455030124197,Child,Change in BMI,Healthy weight
F,18.5,8.700000000000001,10,14.521808818119705,TRUE,70,27.200000000000003,14.804123110176908,12.871753993143347,16.73649222721047,Child,Change in BMI,Healthy weight
F,18.5,8.8,10,14.521808818119705,TRUE,70,27.3,14.83445866290368,12.866813035456405,16.802104290350954,Child,Change in BMI,Healthy weight
F,18.5,8.9,10,14.521808818119705,TRUE,70,27.4,14.863139788403364,12.85997685932815,16.86630271747858,Child,Change in BMI,Healthy weight
F,18.5,9,10,14.521808818119705,TRUE,70,27.5,14.890182713916433,12.851266314610415,16.92909911322245,Child,Change in BMI,Healthy weight
F,18.5,9.1,10,14.521808818119705,TRUE,70,27.6,14.91560357781931,12.84070196441077,16.99050519122785,Child,Change in BMI,Healthy weight
F,18.5,9.200000000000001,10,14.521808818119705,TRUE,70,27.700000000000003,14.939418429624347,12.82830408296838,17.050532776280313,Child,Change in BMI,Healthy weight
F,18.5,9.3,10,14.521808818119705,TRUE,70,27.8,14.961643229979826,12.814092653707887,17.109193806251767,Child,Change in BMI,Healthy weight
F,18.5,9.4,10,14.521808818119705,TRUE,70,27.9,14.982293850669965,12.798087367455512,17.166500333884418,Child,Change in BMI,Healthy weight
F,18.5,9.5,10,14.521808818119705,TRUE,70,28,15.00138607461493,12.780307620803647,17.22246452842621,Child,Change in BMI,Healthy weight
F,18.5,9.600000000000001,10,14.521808818119705,TRUE,70,28.1,15.018935595870813,12.760772514611793,17.277098677129832,Child,Change in BMI,Healthy weight
F,18.5,9.700000000000001,10,14.521808818119705,TRUE,70,28.200000000000003,15.034958019629654,12.739500852633412,17.330415186625896,Child,Change in BMI,Healthy weight
F,18.5,9.8,10,14.521808818119705,TRUE,70,28.3,15.049468862219411,12.716511140259605,17.382426584179218,Child,Change in BMI,Healthy weight
F,18.5,9.9,10,14.521808818119705,TRUE,70,28.4,15.062483551103993,12.69182158337184,17.433145518836145,Child,Change in BMI,Healthy weight
F,18.5,10,10,14.521808818119705,TRUE,70,28.5,15.074017424883234,12.665450087297087,17.48258476246938,Child,Change in BMI,Healthy weight
F,18.5,10.100000000000001,10,14.521808818119705,TRUE,70,28.6,15.08408573329292,12.637414255859778,17.530757210726062,Child,Change in BMI,Healthy weight
F,18.5,10.200000000000001,10,14.521808818119705,TRUE,70,28.700000000000003,15.09270363720476,12.607731390525897,17.57767588388362,Child,Change in BMI,Healthy weight
F,18.5,10.3,10,14.521808818119705,TRUE,70,28.8,15.099886208626405,12.57641848963545,17.62335392761736,Child,Change in BMI,Healthy weight
F,18.5,10.4,10,14.521808818119705,TRUE,70,28.9,15.10564843070143,12.543492247720184,17.667804613682677,Child,Change in BMI,Healthy weight
F,18.5,10.5,10,14.521808818119705,TRUE,70,29,15.110005197709366,12.508969054904254,17.71104134051448,Child,Change in BMI,Healthy weight
F,18.5,10.600000000000001,10,14.521808818119705,TRUE,70,29.1,15.112971315065678,12.472864996385976,17.75307763374538,Child,Change in BMI,Healthy weight
F,18.5,10.700000000000001,10,14.521808818119705,TRUE,70,29.200000000000003,15.114561499321738,12.435195851999474,17.793927146644002,Child,Change in BMI,Healthy weight
F,18.5,10.8,10,14.521808818119705,TRUE,70,29.3,15.114790378164901,12.395977095855585,17.833603660474218,Child,Change in BMI,Healthy weight
F,18.5,10.9,10,14.521808818119705,TRUE,70,29.4,15.113672490418418,12.355223896061464,17.872121084775372,Child,Change in BMI,Healthy weight
F,18.5,11,10,14.521808818119705,TRUE,70,29.5,15.111222286041496,12.312951114519283,17.90949345756371,Child,Change in BMI,Healthy weight
F,18.5,11.100000000000001,10,14.521808818119705,TRUE,70,29.6,15.107454126129271,12.269173306804197,17.945734945454348,Child,Change in BMI,Healthy weight
F,18.5,11.200000000000001,10,14.521808818119705,TRUE,70,29.700000000000003,15.102382282912828,12.223904722122452,17.980859843703204,Child,Change in BMI,Healthy weight
F,18.5,11.3,10,14.521808818119705,TRUE,70,29.8,15.096020939759159,12.177159303350534,18.014882576167786,Child,Change in BMI,Healthy weight
F,18.5,11.4,10,14.521808818119705,TRUE,70,29.9,15.088384191171231,12.128950687156708,18.047817695185753,Child,Change in BMI,Healthy weight
F,18.5,11.5,10,14.521808818119705,TRUE,70,30,15.079486042787913,12.07929220420621,18.079679881369614,Child,Change in BMI,Healthy weight
F,18.5,11.600000000000001,10,14.521808818119705,TRUE,70,30.1,15.069340411384035,12.028196879451878,18.110483943316193,Child,Change in BMI,Healthy weight
F,18.5,11.700000000000001,10,14.521808818119705,TRUE,70,30.200000000000003,15.057961124870353,11.975677432511809,18.140244817228897,Child,Change in BMI,Healthy weight
